,seed_term,related_terms,source,decade
4992,heffing,vermogensbelasting,vv,1970
4993,heffing,inkomstenbelasting,vv,1970
4994,heffing,pensioenen,vv,1970
4995,heffing,belastingverlaging,vv,1970
4996,Broeikaseffect,,vv,1970
4997,broeikas-effect,,vv,1970
4998,broeikasgassen,,vv,1970
4999,Energiebesparingsmogelijkheden,,vv,1970
5000,CO2-uitstoot,,vv,1970
5001,wereldklimaat,,vv,1970
5002,duurzaam,duurzaamheid,ah_nrc,1970
5003,duurzaam,blijvend,ah_nrc,1970
5004,duurzaam,levensvatbare,ah_nrc,1970
5005,duurzaam,verkoopbaar,ah_nrc,1970
5006,duurzaam,stabiele,ah_nrc,1970
5007,duurzaam,onaantrekkelijk,ah_nrc,1970
5008,duurzaam,machtsevenwicht,ah_nrc,1970
5009,duurzaam,levensvatbaar,ah_nrc,1970
5010,duurzaam,dientengevolge,ah_nrc,1970
5011,duurzaam,integratieproces,ah_nrc,1970
5012,extractie,regulatie,ah_nrc,1970
5013,extractie,terugwinning,ah_nrc,1970
5014,extractie,ioniserende,ah_nrc,1970
5015,extractie,inwerkende,ah_nrc,1970
5016,extractie,diepvrieskast,ah_nrc,1970
5017,extractie,kaakgewricht,ah_nrc,1970
5018,extractie,oraal,ah_nrc,1970
5019,extractie,lichtmetaal,ah_nrc,1970
5020,extractie,halfwaardetijd,ah_nrc,1970
5021,extractie,polystyreen,ah_nrc,1970
5022,winning,exploratie,ah_nrc,1970
5023,winning,ontginning,ah_nrc,1970
5024,winning,delfstoffen,ah_nrc,1970
5025,winning,bauxiet,ah_nrc,1970
5026,winning,aardolie,ah_nrc,1970
5027,winning,steenkool,ah_nrc,1970
5028,winning,gaswinning,ah_nrc,1970
5029,winning,ertsen,ah_nrc,1970
5030,winning,winbare,ah_nrc,1970
5031,winning,mineralen,ah_nrc,1970
5032,exploratie,ontginning,ah_nrc,1970
5033,exploratie,oliewinning,ah_nrc,1970
5034,exploratie,gasvelden,ah_nrc,1970
5035,exploratie,winning,ah_nrc,1970
5036,exploratie,delfstoffen,ah_nrc,1970
5037,exploratie,bodemschatten,ah_nrc,1970
5038,exploratie,raffinage,ah_nrc,1970
5039,exploratie,zeebodem,ah_nrc,1970
5040,exploratie,oliebronnen,ah_nrc,1970
5041,exploratie,gasreserves,ah_nrc,1970
5042,concessie,concessies,ah_nrc,1970
5043,concessie,toezegging,ah_nrc,1970
5044,concessie,toezeggingen,ah_nrc,1970
5045,concessie,belofte,ah_nrc,1970
5046,concessie,onderhandelen,ah_nrc,1970
5047,concessie,veiligheidsgaranties,ah_nrc,1970
5048,concessie,tegenprestaties,ah_nrc,1970
5049,concessie,onderhandelingspartner,ah_nrc,1970
5050,concessie,teruggave,ah_nrc,1970
5051,concessie,heronderhandeling,ah_nrc,1970
5052,Energievoorziening,,ah_nrc,1970
5053,energiewinning,ontzwaveling,ah_nrc,1970
5054,energiewinning,energieopwekking,ah_nrc,1970
5055,energiewinning,energievormen,ah_nrc,1970
5056,energiewinning,kooldioxide,ah_nrc,1970
5057,energiewinning,aardwarmte,ah_nrc,1970
5058,energiewinning,gasbronnen,ah_nrc,1970
5059,energiewinning,milieutechnisch,ah_nrc,1970
5060,energiewinning,meststoffen,ah_nrc,1970
5061,energiewinning,teerzanden,ah_nrc,1970
5062,energiewinning,energiereserves,ah_nrc,1970
5063,energiebehoefte,oliebehoefte,ah_nrc,1970
5064,energiebehoefte,energiebehoeften,ah_nrc,1970
5065,energiebehoefte,energieverbruik,ah_nrc,1970
5066,energiebehoefte,verbruik,ah_nrc,1970
5067,energiebehoefte,olieverbruik,ah_nrc,1970
5068,energiebehoefte,energiebron,ah_nrc,1970
5069,energiebehoefte,wereldbehoefte,ah_nrc,1970
5070,energiebehoefte,raffinagecapaciteit,ah_nrc,1970
5071,energiebehoefte,wereldvoorraad,ah_nrc,1970
5072,energiebehoefte,verrijkingscapaciteit,ah_nrc,1970
5073,elektriciteitsopwekking,energievormen,ah_nrc,1970
5074,elektriciteitsopwekking,waterkracht,ah_nrc,1970
5075,elektriciteitsopwekking,brandstoffen,ah_nrc,1970
5076,elektriciteitsopwekking,windenergie,ah_nrc,1970
5077,elektriciteitsopwekking,energiebron,ah_nrc,1970
5078,elektriciteitsopwekking,steenkool,ah_nrc,1970
5079,elektriciteitsopwekking,ruimteverwarming,ah_nrc,1970
5080,elektriciteitsopwekking,energiedragers,ah_nrc,1970
5081,elektriciteitsopwekking,elektriciteitscentrales,ah_nrc,1970
5082,elektriciteitsopwekking,afvalwarmte,ah_nrc,1970
5083,energieleverancier,,ah_nrc,1970
5084,energievraagstuk,energieproblemen,ah_nrc,1970
5085,energievraagstuk,energieprobleem,ah_nrc,1970
5086,energievraagstuk,vraagstuk,ah_nrc,1970
5087,energievraagstuk,energiebeleid,ah_nrc,1970
5088,energievraagstuk,energievraagstukken,ah_nrc,1970
5089,energievraagstuk,wereldproblemen,ah_nrc,1970
5090,energievraagstuk,energieproblematiek,ah_nrc,1970
5091,energievraagstuk,vraagstukken,ah_nrc,1970
5092,energievraagstuk,mondiale,ah_nrc,1970
5093,energievraagstuk,energiepolitiek,ah_nrc,1970
5094,conventionele energie,,ah_nrc,1970
5095,conventioneel vermogen,,ah_nrc,1970
5096,kolencrisis,,ah_nrc,1970
5097,kolenindustrie,textielindustrie,ah_nrc,1970
5098,kolenindustrie,staalindustrie,ah_nrc,1970
5099,kolenindustrie,metaalsector,ah_nrc,1970
5100,kolenindustrie,baksteenindustrie,ah_nrc,1970
5101,kolenindustrie,staalsector,ah_nrc,1970
5102,kolenindustrie,oliesector,ah_nrc,1970
5103,kolenindustrie,textielsector,ah_nrc,1970
5104,kolenindustrie,zuivelindustrie,ah_nrc,1970
5105,kolenindustrie,wolindustrie,ah_nrc,1970
5106,kolenindustrie,automobielindustrie,ah_nrc,1970
5107,kolenwinning,petrochemie,ah_nrc,1970
5108,kolenwinning,raffinage,ah_nrc,1970
5109,kolenwinning,gasmaatschappijen,ah_nrc,1970
5110,kolenwinning,olieraffinaderijen,ah_nrc,1970
5111,kolenwinning,gaswinning,ah_nrc,1970
5112,kolenwinning,vrachtwagenfabriek,ah_nrc,1970
5113,kolenwinning,staatsmijnen,ah_nrc,1970
5114,kolenwinning,petrochemisch,ah_nrc,1970
5115,kolenwinning,zeevervoer,ah_nrc,1970
5116,kolenwinning,gasindustrie,ah_nrc,1970
5117,zwarte goud,,ah_nrc,1970
5118,slurrie,,ah_nrc,1970
5119,bruinkool,dagbouw,ah_nrc,1970
5120,bruinkool,winbare,ah_nrc,1970
5121,bruinkool,cokes,ah_nrc,1970
5122,bruinkool,wereldvoorraad,ah_nrc,1970
5123,bruinkool,leisteen,ah_nrc,1970
5124,bruinkool,elektriciteitscentrales,ah_nrc,1970
5125,bruinkool,steenkool,ah_nrc,1970
5126,bruinkool,smeerolie,ah_nrc,1970
5127,bruinkool,gestookt,ah_nrc,1970
5128,bruinkool,magnesium,ah_nrc,1970
5129,stookolie,gasolie,ah_nrc,1970
5130,stookolie,huisbrandolie,ah_nrc,1970
5131,stookolie,dieselolie,ah_nrc,1970
5132,stookolie,zwavelgehalte,ah_nrc,1970
5133,stookolie,nafta,ah_nrc,1970
5134,stookolie,benzine,ah_nrc,1970
5135,stookolie,huisbrand,ah_nrc,1970
5136,stookolie,zwavel,ah_nrc,1970
5137,stookolie,brandstoffen,ah_nrc,1970
5138,stookolie,kerosine,ah_nrc,1970
5139,minerale oliën,,ah_nrc,1970
5140,petroleum,imperia,ah_nrc,1970
5141,petroleum,shell,ah_nrc,1970
5142,petroleum,koersoverzicht,ah_nrc,1970
5143,petroleum,oliemaatschappij,ah_nrc,1970
5144,petroleum,olieconcern,ah_nrc,1970
5145,petroleum,olievondst,ah_nrc,1970
5146,petroleum,staalconcern,ah_nrc,1970
5147,petroleum,mines,ah_nrc,1970
5148,petroleum,stores,ah_nrc,1970
5149,petroleum,verkoopmaatschappij,ah_nrc,1970
5150,diesel,dieselmotor,ah_nrc,1970
5151,diesel,dieselmotoren,ah_nrc,1970
5152,diesel,diesels,ah_nrc,1970
5153,diesel,benzinemotor,ah_nrc,1970
5154,diesel,motoren,ah_nrc,1970
5155,diesel,zescilinder,ah_nrc,1970
5156,diesel,krachtbron,ah_nrc,1970
5157,diesel,viertakt,ah_nrc,1970
5158,diesel,bedrijfsauto,ah_nrc,1970
5159,diesel,personenwagens,ah_nrc,1970
5160,paraffine,aalbessengelei,ah_nrc,1970
5161,paraffine,kieuwen,ah_nrc,1970
5162,paraffine,saucijzen,ah_nrc,1970
5163,paraffine,filets,ah_nrc,1970
5164,paraffine,grondnoten,ah_nrc,1970
5165,paraffine,saffraan,ah_nrc,1970
5166,paraffine,invetten,ah_nrc,1970
5167,paraffine,deegbal,ah_nrc,1970
5168,paraffine,buizenstelsel,ah_nrc,1970
5169,paraffine,aanbraden,ah_nrc,1970
5170,vaseline,laurierblaadje,ah_nrc,1970
5171,vaseline,grafvaas,ah_nrc,1970
5172,vaseline,tobberig,ah_nrc,1970
5173,vaseline,morst,ah_nrc,1970
5174,vaseline,aalbessengelei,ah_nrc,1970
5175,vaseline,zakdoekjes,ah_nrc,1970
5176,vaseline,schietgaten,ah_nrc,1970
5177,vaseline,voorvork,ah_nrc,1970
5178,vaseline,aanbraden,ah_nrc,1970
5179,vaseline,kelnerin,ah_nrc,1970
5180,aardgas,steenkool,ah_nrc,1970
5181,aardgas,aardolie,ah_nrc,1970
5182,aardgas,kolen,ah_nrc,1970
5183,aardgas,elektriciteitscentrales,ah_nrc,1970
5184,aardgas,brandstoffen,ah_nrc,1970
5185,aardgas,waterkracht,ah_nrc,1970
5186,aardgas,energiebron,ah_nrc,1970
5187,aardgas,winning,ah_nrc,1970
5188,aardgas,elektriciteit,ah_nrc,1970
5189,aardgas,olie,ah_nrc,1970
5190,gasbuis,waterpartij,ah_nrc,1970
5191,gasbuis,strobalen,ah_nrc,1970
5192,gasbuis,zebrapaden,ah_nrc,1970
5193,gasbuis,richels,ah_nrc,1970
5194,gasbuis,hijskranen,ah_nrc,1970
5195,gasbuis,zinkers,ah_nrc,1970
5196,gasbuis,buizenstelsel,ah_nrc,1970
5197,gasbuis,ringvaart,ah_nrc,1970
5198,gasbuis,zandlichaam,ah_nrc,1970
5199,gasbuis,omvallende,ah_nrc,1970
5200,aardgasnet,telefoonnet,ah_nrc,1970
5201,aardgasnet,gasnet,ah_nrc,1970
5202,aardgasnet,leidingnet,ah_nrc,1970
5203,aardgasnet,gasleidingen,ah_nrc,1970
5204,aardgasnet,afvalwaterzuivering,ah_nrc,1970
5205,aardgasnet,tuinderijen,ah_nrc,1970
5206,aardgasnet,koppelnet,ah_nrc,1970
5207,aardgasnet,rioolwaterzuivering,ah_nrc,1970
5208,aardgasnet,buisleidingen,ah_nrc,1970
5209,aardgasnet,warmtewisselaars,ah_nrc,1970
5210,Atoomkracht,,ah_nrc,1970
5211,Atoomcentrale,,ah_nrc,1970
5212,Atoomstroom,,ah_nrc,1970
5213,Atoom-stroom,,ah_nrc,1970
5214,Atoomenergie,,ah_nrc,1970
5215,Uranium,,ah_nrc,1970
5216,nucleair,nucleaire,ah_nrc,1970
5217,nucleair,opwerking,ah_nrc,1970
5218,nucleair,plutonium,ah_nrc,1970
5219,nucleair,opwerkingsfabrieken,ah_nrc,1970
5220,nucleair,opwerkingsfabriek,ah_nrc,1970
5221,nucleair,atoomwapens,ah_nrc,1970
5222,nucleair,leverantie,ah_nrc,1970
5223,nucleair,kernmateriaal,ah_nrc,1970
5224,nucleair,supermachten,ah_nrc,1970
5225,nucleair,kernwapen,ah_nrc,1970
5226,kerncentrale,kerncentrales,ah_nrc,1970
5227,kerncentrale,kernreactor,ah_nrc,1970
5228,kerncentrale,reactor,ah_nrc,1970
5229,kerncentrale,opwerkingsfabriek,ah_nrc,1970
5230,kerncentrale,kernreactoren,ah_nrc,1970
5231,kerncentrale,kernenergiecentrale,ah_nrc,1970
5232,kerncentrale,kernenergiecentrales,ah_nrc,1970
5233,kerncentrale,verrijkingsfabriek,ah_nrc,1970
5234,kerncentrale,reactoren,ah_nrc,1970
5235,kerncentrale,kernafval,ah_nrc,1970
5236,Kernsplitsing,,ah_nrc,1970
5237,Kernsplijting,,ah_nrc,1970
5238,kernfusie,kernsplijting,ah_nrc,1970
5239,kernfusie,opwekking,ah_nrc,1970
5240,kernfusie,energiebron,ah_nrc,1970
5241,kernfusie,windenergie,ah_nrc,1970
5242,kernfusie,kolenvergassing,ah_nrc,1970
5243,kernfusie,waterkracht,ah_nrc,1970
5244,kernfusie,kernenergie,ah_nrc,1970
5245,kernfusie,energie,ah_nrc,1970
5246,kernfusie,fusiereactor,ah_nrc,1970
5247,kernfusie,reactoren,ah_nrc,1970
5248,Kernenergetisch,,ah_nrc,1970
5249,Kernenergie,,ah_nrc,1970
5250,Kernenergiecentrale,,ah_nrc,1970
5251,Kernbrandstof,,ah_nrc,1970
5252,Kern-energie-produktie,,ah_nrc,1970
5253,Windkracht,,ah_nrc,1970
5254,Windenergie,,ah_nrc,1970
5255,Windenergiebranche,,ah_nrc,1970
5256,windturbine,drukvaten,ah_nrc,1970
5257,windturbine,deeltjesversneller,ah_nrc,1970
5258,windturbine,lichtmetaal,ah_nrc,1970
5259,windturbine,haardrogers,ah_nrc,1970
5260,windturbine,persleidingen,ah_nrc,1970
5261,windturbine,schutsluis,ah_nrc,1970
5262,windturbine,benedenwoningen,ah_nrc,1970
5263,windturbine,proefinstallatie,ah_nrc,1970
5264,windturbine,baileybrug,ah_nrc,1970
5265,windturbine,krachtstation,ah_nrc,1970
5266,windstroom,,ah_nrc,1970
5267,Zonne-energie,,ah_nrc,1970
5268,Zonnewarmte,,ah_nrc,1970
5269,zonnestraling,waterdamp,ah_nrc,1970
5270,zonnestraling,ultraviolette,ah_nrc,1970
5271,zonnestraling,verdamping,ah_nrc,1970
5272,zonnestraling,vochtigheid,ah_nrc,1970
5273,zonnestraling,verhitting,ah_nrc,1970
5274,zonnestraling,verdampt,ah_nrc,1970
5275,zonnestraling,dampkring,ah_nrc,1970
5276,zonnestraling,aardoppervlak,ah_nrc,1970
5277,zonnestraling,ozon,ah_nrc,1970
5278,zonnestraling,zonlicht,ah_nrc,1970
5279,geothermische energie (aardwarmte),,ah_nrc,1970
5280,waterkracht,steenkool,ah_nrc,1970
5281,waterkracht,energiebron,ah_nrc,1970
5282,waterkracht,opwekking,ah_nrc,1970
5283,waterkracht,energievormen,ah_nrc,1970
5284,waterkracht,windenergie,ah_nrc,1970
5285,waterkracht,aardwarmte,ah_nrc,1970
5286,waterkracht,energieopwekking,ah_nrc,1970
5287,waterkracht,brandstoffen,ah_nrc,1970
5288,waterkracht,afvalwarmte,ah_nrc,1970
5289,waterkracht,grondstof,ah_nrc,1970
5290,Waterkrachtcentrale,,ah_nrc,1970
5291,Waterkrachtwerken,,ah_nrc,1970
5292,Waterstof,,ah_nrc,1970
5293,Waterstofenergie,,ah_nrc,1970
5294,hydroturbine,,ah_nrc,1970
5295,Getijden-energie,,ah_nrc,1970
5296,Ethanol-produktie,,ah_nrc,1970
5297,Ethanol,,ah_nrc,1970
5298,Esso,,ah_nrc,1970
5299,Shell,,ah_nrc,1970
5300,UNIPEDE,,ah_nrc,1970
5301,Internationale Unie elektriciteitsproducenten,,ah_nrc,1970
5302,De Stichting Natuur en Milieu,,ah_nrc,1970
5303,IEA,,ah_nrc,1970
5304,Internationale Energie Agentschap,,ah_nrc,1970
5305,IAEA,,ah_nrc,1970
5306,Internationale Atoomenergie Agentschap,,ah_nrc,1970
5307,milieuproblemen,energieproblemen,ah_nrc,1970
5308,milieuproblemen,luchtvervuiling,ah_nrc,1970
5309,milieuproblemen,milieuvervuiling,ah_nrc,1970
5310,milieuproblemen,vervuiling,ah_nrc,1970
5311,milieuproblemen,milieuverontreiniging,ah_nrc,1970
5312,milieuproblemen,energievraagstuk,ah_nrc,1970
5313,milieuproblemen,verkeersproblemen,ah_nrc,1970
5314,milieuproblemen,verstoringen,ah_nrc,1970
5315,milieuproblemen,energieprobleem,ah_nrc,1970
5316,milieuproblemen,milieuvriendelijke,ah_nrc,1970
5317,Milieunormen,,ah_nrc,1970
5318,Milieubeweging,,ah_nrc,1970
5319,Milieu-aspecten,,ah_nrc,1970
5320,milieueffecten,,ah_nrc,1970
5321,Milieumaatregelen,,ah_nrc,1970
5322,Milieuvriendelijk,,ah_nrc,1970
5323,Milieubeleid,,ah_nrc,1970
5324,milieuoogpunt,,ah_nrc,1970
5325,koolzuur,methaan,ah_nrc,1970
5326,koolzuur,stikstof,ah_nrc,1970
5327,koolzuur,gassen,ah_nrc,1970
5328,koolzuur,waterstof,ah_nrc,1970
5329,koolzuur,zuren,ah_nrc,1970
5330,koolzuur,gasvormige,ah_nrc,1970
5331,koolzuur,fosfor,ah_nrc,1970
5332,koolzuur,chloor,ah_nrc,1970
5333,koolzuur,rivierwater,ah_nrc,1970
5334,koolzuur,meststoffen,ah_nrc,1970
5335,koolzuurgas,kooldioxide,ah_nrc,1970
5336,koolzuurgas,methaan,ah_nrc,1970
5337,koolzuurgas,waterdamp,ah_nrc,1970
5338,koolzuurgas,waterstofatomen,ah_nrc,1970
5339,koolzuurgas,stratosfeer,ah_nrc,1970
5340,koolzuurgas,koolstof,ah_nrc,1970
5341,koolzuurgas,verbrandingsproces,ah_nrc,1970
5342,koolzuurgas,plankton,ah_nrc,1970
5343,koolzuurgas,gasbronnen,ah_nrc,1970
5344,koolzuurgas,luchtlaag,ah_nrc,1970
5345,stikstofdioxide,,ah_nrc,1970
5346,zwaveldioxide,koolwaterstoffen,ah_nrc,1970
5347,zwaveldioxide,verontreinigde,ah_nrc,1970
5348,zwaveldioxide,ozon,ah_nrc,1970
5349,zwaveldioxide,waterverontreiniging,ah_nrc,1970
5350,zwaveldioxide,zwavel,ah_nrc,1970
5351,zwaveldioxide,uitworp,ah_nrc,1970
5352,zwaveldioxide,gassen,ah_nrc,1970
5353,zwaveldioxide,chloor,ah_nrc,1970
5354,zwaveldioxide,grondwater,ah_nrc,1970
5355,zwaveldioxide,verontreinigingen,ah_nrc,1970
5356,isolatie,geluidsisolatie,ah_nrc,1970
5357,isolatie,zonnecollectoren,ah_nrc,1970
5358,isolatie,energiebesparende,ah_nrc,1970
5359,isolatie,stadsverwarming,ah_nrc,1970
5360,isolatie,zonnewarmte,ah_nrc,1970
5361,isolatie,warmwatervoorziening,ah_nrc,1970
5362,isolatie,thermische,ah_nrc,1970
5363,isolatie,benutting,ah_nrc,1970
5364,isolatie,ruimteverwarming,ah_nrc,1970
5365,isolatie,ventilatie,ah_nrc,1970
5366,Rookgassen,,ah_nrc,1970
5367,verzuring,,ah_nrc,1970
5368,Zuinig,,ah_nrc,1970
5369,vervuilde,vervuild,ah_nrc,1970
5370,vervuilde,verontreinigd,ah_nrc,1970
5371,vervuilde,verontreinigde,ah_nrc,1970
5372,vervuilde,olieresten,ah_nrc,1970
5373,vervuilde,rivier,ah_nrc,1970
5374,vervuilde,water,ah_nrc,1970
5375,vervuilde,rioolwater,ah_nrc,1970
5376,vervuilde,plassen,ah_nrc,1970
5377,vervuilde,rivieren,ah_nrc,1970
5378,vervuilde,grondwater,ah_nrc,1970
5379,niet-vervuilde,,ah_nrc,1970
5380,luchtvervuiling,luchtverontreiniging,ah_nrc,1970
5381,luchtvervuiling,vervuiling,ah_nrc,1970
5382,luchtvervuiling,verontreiniging,ah_nrc,1970
5383,luchtvervuiling,milieuverontreiniging,ah_nrc,1970
5384,luchtvervuiling,watervervuiling,ah_nrc,1970
5385,luchtvervuiling,milieuvervuiling,ah_nrc,1970
5386,luchtvervuiling,geluidshinder,ah_nrc,1970
5387,luchtvervuiling,waterverontreiniging,ah_nrc,1970
5388,luchtvervuiling,smog,ah_nrc,1970
5389,luchtvervuiling,verkeersonveiligheid,ah_nrc,1970
5390,luchtverontreiniging,verontreiniging,ah_nrc,1970
5391,luchtverontreiniging,luchtvervuiling,ah_nrc,1970
5392,luchtverontreiniging,geluidshinder,ah_nrc,1970
5393,luchtverontreiniging,oppervlaktewateren,ah_nrc,1970
5394,luchtverontreiniging,vervuiling,ah_nrc,1970
5395,luchtverontreiniging,geluidsoverlast,ah_nrc,1970
5396,luchtverontreiniging,smog,ah_nrc,1970
5397,luchtverontreiniging,stankoverlast,ah_nrc,1970
5398,luchtverontreiniging,overlast,ah_nrc,1970
5399,luchtverontreiniging,watervervuiling,ah_nrc,1970
5400,energieverbruik,verbruik,ah_nrc,1970
5401,energieverbruik,olieverbruik,ah_nrc,1970
5402,energieverbruik,energiegebruik,ah_nrc,1970
5403,energieverbruik,elektriciteitsverbruik,ah_nrc,1970
5404,energieverbruik,energiebehoefte,ah_nrc,1970
5405,energieverbruik,benzineverbruik,ah_nrc,1970
5406,energieverbruik,energiebesparing,ah_nrc,1970
5407,energieverbruik,bevolkingsgroei,ah_nrc,1970
5408,energieverbruik,consumptie,ah_nrc,1970
5409,energieverbruik,gasverbruik,ah_nrc,1970
5410,electriciteitsverbruik,,ah_nrc,1970
5411,energieverspilling,opnemingsvermogen,ah_nrc,1970
5412,energieverspilling,bewegingspatroon,ah_nrc,1970
5413,energieverspilling,conjunctuurschommelingen,ah_nrc,1970
5414,energieverspilling,gepassioneerdheid,ah_nrc,1970
5415,energieverspilling,individueler,ah_nrc,1970
5416,energieverspilling,geldinjecties,ah_nrc,1970
5417,energieverspilling,synaps,ah_nrc,1970
5418,energieverspilling,laagwaardig,ah_nrc,1970
5419,energieverspilling,vertroebeling,ah_nrc,1970
5420,energieverspilling,tekortschietende,ah_nrc,1970
5421,isolatie,geluidsisolatie,ah_nrc,1970
5422,isolatie,zonnecollectoren,ah_nrc,1970
5423,isolatie,energiebesparende,ah_nrc,1970
5424,isolatie,stadsverwarming,ah_nrc,1970
5425,isolatie,zonnewarmte,ah_nrc,1970
5426,isolatie,warmwatervoorziening,ah_nrc,1970
5427,isolatie,thermische,ah_nrc,1970
5428,isolatie,benutting,ah_nrc,1970
5429,isolatie,ruimteverwarming,ah_nrc,1970
5430,isolatie,ventilatie,ah_nrc,1970
5431,energieverslindend,granito,ah_nrc,1970
5432,energieverslindend,socioculturele,ah_nrc,1970
5433,energieverslindend,voorvoeld,ah_nrc,1970
5434,energieverslindend,verkavelingen,ah_nrc,1970
5435,energieverslindend,vicariaat,ah_nrc,1970
5436,energieverslindend,exploiteerbaar,ah_nrc,1970
5437,energieverslindend,nagejaagd,ah_nrc,1970
5438,energieverslindend,vastentrommeltje,ah_nrc,1970
5439,energieverslindend,landbouwstructuur,ah_nrc,1970
5440,energieverslindend,afbrekend,ah_nrc,1970
5441,heffing,heffingen,ah_nrc,1970
5442,heffing,omzetbelasting,ah_nrc,1970
5443,heffing,toeslag,ah_nrc,1970
5444,heffing,belasting,ah_nrc,1970
5445,heffing,invoerheffing,ah_nrc,1970
5446,heffing,motorrijtuigenbelasting,ah_nrc,1970
5447,heffing,wegenbelasting,ah_nrc,1970
5448,heffing,opcenten,ah_nrc,1970
5449,heffing,toeristenbelasting,ah_nrc,1970
5450,heffing,vennootschapsbelasting,ah_nrc,1970
5451,Broeikaseffect,,ah_nrc,1970
5452,broeikas-effect,,ah_nrc,1970
5453,broeikasgassen,,ah_nrc,1970
5454,Energiebesparingsmogelijkheden,,ah_nrc,1970
5455,CO2-uitstoot,,ah_nrc,1970
5456,wereldklimaat,,ah_nrc,1970
5457,duurzaam,bestaansmogelijkheid,telegraaf,1950
5458,duurzaam,aantasten,telegraaf,1950
5459,duurzaam,gewaarborgd,telegraaf,1950
5460,duurzaam,spaarzin,telegraaf,1950
5461,duurzaam,verarming,telegraaf,1950
5462,duurzaam,bestaanszekerheid,telegraaf,1950
5463,duurzaam,onontbeerlijk,telegraaf,1950
5464,duurzaam,doelmatigheid,telegraaf,1950
5465,duurzaam,rationele,telegraaf,1950
5466,duurzaam,onbeperkte,telegraaf,1950
5467,extractie,,telegraaf,1950
5468,winning,aussies,telegraaf,1950
5469,winning,olieproductie,telegraaf,1950
5470,winning,productieve,telegraaf,1950
5471,winning,hoekte,telegraaf,1950
5472,winning,titelhouders,telegraaf,1950
5473,winning,produceerde,telegraaf,1950
5474,winning,raffineren,telegraaf,1950
5475,winning,exploitatieverlies,telegraaf,1950
5476,winning,brabo,telegraaf,1950
5477,winning,aanvalskracht,telegraaf,1950
5478,exploratie,anaconda,telegraaf,1950
5479,exploratie,dochtermaatschappij,telegraaf,1950
5480,exploratie,aardolie,telegraaf,1950
5481,exploratie,maatschap,telegraaf,1950
5482,exploratie,stoomboot,telegraaf,1950
5483,exploratie,raffinaderijen,telegraaf,1950
5484,exploratie,boringen,telegraaf,1950
5485,exploratie,suikercultuur,telegraaf,1950
5486,exploratie,productiecijfers,telegraaf,1950
5487,exploratie,petroleum,telegraaf,1950
5488,concessie,concessies,telegraaf,1950
5489,concessie,toezegging,telegraaf,1950
5490,concessie,garanties,telegraaf,1950
5491,concessie,aanspraken,telegraaf,1950
5492,concessie,garantie,telegraaf,1950
5493,concessie,naasting,telegraaf,1950
5494,concessie,amnestie,telegraaf,1950
5495,concessie,toelating,telegraaf,1950
5496,concessie,handelsverdragen,telegraaf,1950
5497,concessie,overdracht,telegraaf,1950
5498,Energievoorziening,,telegraaf,1950
5499,energiewinning,,telegraaf,1950
5500,energiebehoefte,landbouwsector,telegraaf,1950
5501,energiebehoefte,schuldenlast,telegraaf,1950
